"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",100000000,"",2,"임대관리","                                        "
"",100000010,"U",3,"임대계약","/general/h_web/08/h_contract_lease_1h.html"
"",100000020,"S",3,"임대료부과","/general/h_web/08/h_lease_create_rent_1h.html"
"",100000040,"U",3,"보증금입금","/general/h_web/08/h_lease_income_grt_1h.html"
"",100000050,"U",3,"임대료입금","/general/h_web/08/h_lease_income_rent_1h.html"
"",100000059,"U",3,"메모사항","/general/h_web/08/h_lease_memo_1h.html"
"",100000060,"",3,"spt"," "
"",100000160,"P",3,"보증금/임대료 수입금일지","/general/h_web/08r/h_lease_income_daily_rpt_1h.html"
"",110000000,"",2,"전표관리","                                        "
"",110000100,"R",3,"자동전표발행(결재)","/general/h_web/10/h_slip_process_confirm_1h.html"
"",110000200,"P",3,"세금계산서","/general/h_web/06r/h_sale_bill_tax_rpt_1h.html"
"",120000000,"",2,"기초코드","                                        "
"",120000010,"U",3,"공통코드관리","/general/h_web/99/h_code_codediv_1h.html"
"",120000020,"U",3,"SMS","/general/h_web/99/h_batch_sms_1h.html"
