"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",170000040,"P",4,"자재청구서","/const/m_web/01r/m_request_list_1h.html"
"",180000000,"",3,"견적/품의","                                        "
"",180000010,"R",4,"견적내역등록","/const/m_web/02/m_estimation_list_1h.html"
"",180000020,"R",4,"구매품의","/const/m_web/02/m_approval_1h.html"
"",180000030,"",4,"spt",""
"",180000035,"P",4,"견적대비표","/const/m_web/02r/m_vender_est_comp_list_1h.html"
"",180000040,"P",4,"품의대비입고현황","/const/m_web/02r/m_approv_input_1h.html"
"",180000050,"P",4,"구매품의서","/const/m_web/02/m_approval_1h.html"
"",180000060,"P",4,"발주서","/const/m_web/02/m_approval_1h.html"
"",190000000,"",3,"수불관리","                                        "
"",190000010,"R",4,"자재입고","/const/m_web/03/m_input_1h.html"
"",190000020,"R",4,"자재출고","/const/m_web/03/m_output_1h.html"
"",190000025,"R",4,"공종별자재투입","/const/m_web/03/m_invest_list_1h.html"
"",190000030,"R",4,"자재전출","/const/m_web/03/m_trans_1h.html"
"",190000040,"R",4,"손료계산","/const/m_web/04/m_rent_cmpt_1h.html"
"",190000050,"",4,"spt",""
"",190000060,"P",4,"자재입고현황","/const/m_web/03r/m_matr_kind_input_1h.html"
"",190000070,"P",4,"자재일보","/const/m_web/03r/m_mtr_day_list_rpt.html"
"",190000071,"P",4,"업체별구입내역서","/const/m_web/03r/m_vender_mtr_list_rpt.html"
"",190000072,"P",4,"자재비지급내역서(현장용)","/const/m_web/03r/m_mtr_pay_rpt.html"
"",190000073,"P",4,"자재비지급내역서(본사용)","/const/m_web/03r/m_mtr_pay2_rpt.html"
"",190000074,"P",4,"자재재고현황","/const/m_web/03r/m_stock_1h.html"
"",190000075,"P",4,"자재수불집계표","/const/m_web/03r/m_inout_sum_1h.html"
"",190000076,"P",4,"전용자재인수증","/const/m_web/01r/m_input_rpt.html"
"",190000077,"P",4,"전용자재송장","/const/m_web/01r/m_invoice_rpt.html"
"",190000080,"P",4,"자재수불현황","/const/m_web/03r/m_inout_list_1h.html"
"",190000090,"P",4,"일자별자재입고현황","/const/m_web/03r/m_daily_input_1h.html"
"",190000100,"P",4,"거래처별입고현황","/const/m_web/03r/m_input_vender_1h.html"
"",190000200,"P",4,"자재출고전표","/const/m_web/03r/m_output_slip_1h.html"
"",190000300,"P",4,"자재손료현황","/const/m_web/03r/m_rent_fee_1h.html"
"",200000000,"",3,"기초 코드","                                        "
"",200000010,"R",4,"자재코드 등록","/const/m_web/99/m_code_material_1h.html"
"",200000020,"R",4,"가설재계획코드등록","/const/m_web/99/m_code_tmat_1h.html"
"",200000025,"R",4,"입출고 구분코드 등록","/const/m_web/99/m_code_inouttype_1h.html"
"",200000030,"",4,"spt",""
"",200000040,"P",4,"자재코드집.","/const/comm_version_up_1h.html"
"",210000000,"",2,"자금청구","                                        "
"",220000000,"",3,"자금청구","                                        "
"",220000010,"R",4,"예비비정산내역","/const/f_web/01/f_request_1h.html"
"",220000020,"",4,"spt",""
"",220000030,"P",4,"자금청구내역서","/const/f_web/01r/f_request_list_1h.html"
"",220000040,"P",4,"자금청구총괄표","/const/f_web/01r/f_request_tot_1h.html"
"",230000000,"",3,"전도금","                                        "
"",230000010,"R",4,"자금집행내역입력","/const/f_web/02/f_payment_1h.html"
"",230000020,"R",4,"전도금수령내역","/const/f_web/02/f_receive_amt_1h.html"
"",230000030,"",4,"spt",""
"",230000040,"P",4,"전도금집행내역서","/const/f_web/02r/f_payment_list_1h.html"
"",240000000,"",3,"월집계","                                        "
"",240000010,"R",4,"부문별집계","/const/f_web/03/f_summary_1h.html"
"",240000020,"",4,"spt",""
"",240000030,"U",4,"자동전표생성","/const/f_web/03/f_slip_list_1h.html"
"",250000000,"",3,"공동도급","                                        "
"",250000005,"R",4,"공동도급입력","/const/f_web/04/f_uni_cont_1h.html"
"",250000010,"R",4,"공동도급배분입력","/const/f_web/04/f_joint_1h.html"
"",250000020,"",4,"spt",""
"",250000030,"",4,"공동도급원가배분집계표.","/const/comm_version_up_1h.html"
"",250000040,"",4,"공동도급원가배분내역서","/const/f_web/04r/f_joint_cost_detail_1h.html"
"",250000050,"",4,"공동도급실투입집계표.","/const/comm_version_up_1h.html"
"",250000060,"",4,"공동도급실투입내역서.","/const/comm_version_up_1h.html"
"",260000000,"",3,"기초 코드","                                        "
"",260000010,"U",4,"거래처코드등록","/const/f_web/99/f_cust_code_1h.html"
"",270000000,"",2,"원가관리","                                        "
"",280000000,"",3,"보할 공정","                                        "
"",280000100,"R",4,"보할공정 등록","/const/c_web/02/c_chg_progress_1h.html"
"",290000000,"",3,"공사현황보고","                                        "
"",290000010,"U",4,"작업일보등록","/const/c_web/07/c_daily_parent_1h.html"
"",290000030,"U",4,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
"",290000050,"R",4,"월간공사현황조회","/const/c_web/07/c_mis_bonsa_1h.html"
"",300000000,"",3,"현장 조직","                                        "
"",310000000,"",3,"준공추정","                                        "
"",310000010,"S",4,"준공추정","/const/c_web/05/c_spec_const_progress_1h.html"
