"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",130000040,"U",4,"년간수주계획서.","/const/comm_version_up_1h.html"
"",130000050,"U",4,"수주계획대비실적.","/const/comm_version_up_1h.html"
"",140000000,"",3,"정보관리","                                        "
"",140000010,"U",4,"공사정보관리","/const/r_web/02/r_const_inform_1h.html"
"",140000020,"U",4,"입찰정보관리","/const/r_web/02/r_receive_code_1h.html"
"",140000030,"U",4,"예정가조합생성","/const/r_web/02/r_tender_planamt_1h.html"
"",140000040,"U",4,"spt",""
"",140000050,"U",4,"입찰예정사항.","/const/comm_version_up_1h.html"
"",140000060,"U",4,"입찰현황.","/const/comm_version_up_1h.html"
"",140000070,"U",4,"입찰공고.","/const/comm_version_up_1h.html"
"",140000080,"U",4,"입찰참가보고서.","/const/comm_version_up_1h.html"
"",140000090,"U",4,"입찰결과보고서.","/const/comm_version_up_1h.html"
"",150000000,"",3,"계약관리","                                        "
"",150000100,"U",4,"공사계약대장","/const/r_web/03/r_contract_list_1h.html"
"",150000150,"U",4,"연대보증내역","/const/r_web/03/r_guarantee_joint_1h.html"
"",150000175,"U",4,"면허보유내역","/const/r_web/03/r_license_list_1h.html"
"",150000200,"U",4,"spt",""
"",150000300,"U",4,"공사도급대장.","/const/comm_version_up_1h.html"
"",150000310,"U",4,"연대보증현황.","/const/comm_version_up_1h.html"
"",160000000,"",3,"기성관리","                                        "
"",160000010,"U",4,"도급기성 청구및수금","/const/c_web/03/c_contract_time_ext_1h.html"
"",160000012,"U",4,"경영현황(총괄)","/const/r_web/05/r_mis_querytot_1h.html"
"",160000015,"U",4,"경영현황(수주현황)","/const/r_web/05/r_mis_query01_1h.html"
"",160000017,"U",4,"경영현황(매출현황)","/const/r_web/05/r_mis_query02_1h.html"
"",160000018,"U",4,"경영현황(수금현황)","/const/r_web/05/r_mis_query03_1h.html"
"",160000020,"U",4,"spt",""
"",160000030,"U",4,"수금현황(공사별).","/const/comm_version_up_1h.html"
"",160000040,"U",4,"기성계획및실적.","/const/comm_version_up_1h.html"
"",160000050,"U",4,"수금계획및실적.","/const/comm_version_up_1h.html"
"",160000060,"U",4,"선급금정산내역서.","/const/comm_version_up_1h.html"
"",170000000,"",3,"기본관리","                                        "
"",170000010,"U",4,"발주처관리","/const/r_web/99/r_code_order_1h.html"
"",170000020,"U",4,"회원사관리","/const/r_web/99/r_code_membership_1h.html"
"",170000030,"U",4,"지역코드관리","/const/s_web/99/s_region_code_1h.html"
"",170000040,"U",4,"면허코드관리","/const/r_web/99/r_code_lice_parent_1h.html"
"",170000050,"U",4,"PQ공종관리","/const/r_web/99/r_code_pq_1h.html"
"",180000000,"",2,"수주/영업","                                        "
"",190000000,"",3,"기초코드","                                        "
"",190000010,"U",4,"수지분석코드","/const/r_web/99/r_code_in_1h.html"
"",190000020,"U",4,"현금분류코드","/const/r_web/99/r_code_cash_1h.html"
"",190000030,"U",4,"보고서 변환코드","/const/r_web/99/r_cash_rpt_parent_1h.html"
"",190000035,"U",4,"기타코드등록","/const/r_web/99/r_code_etc_parent_1h.html"
"",190000040,"U",4,"SQL연결테스트","/const/r_web/mssql/r_empno_1h.html"
"",200000000,"",3,"수지분석","                                        "
"",200000020,"U",4,"수지분석단계등록","/const/r_web/01/r_proj_step_1h.html"
"",200000030,"U",4,"사업형태별 조회","/const/r_web/01/r_cash_business_1h.html"
"",210000000,"",2,"실     행","                                        "
"",220000000,"",3,"내역 편성","                                        "
"",220000010,"U",4,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
"",220000020,"U",4,"예산승인","/const/y_web/01/y_approve_process_1h.html"
"",220000025,"U",4,"현장관리비등록","/const/y_web/01/y_projmng_amt_1h.html"
"",220000027,"U",4,"현장별단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
"",220000030,"U",4,"spt",""
"",220000040,"U",4,"실행예산 내역서","/const/y_web/01r/y_chg_budget_rpt1_1h.html"
"",220000050,"U",4,"실행예산 변경 내역서","/const/y_web/01r/y_chg_budget_incre_rpt_1h.html"
"",220000060,"U",4,"실행예산 총괄표","/const/y_web/01r/y_budget_total_rpt_1h.html"
"",230000000,"",3,"기본 관리","                                        "
"",230000010,"U",4,"표준공종","/const/y_web/99/y_wbs_code_1h.html"
"",230000015,"U",4,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
"",230000020,"U",4,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
"",230000030,"U",4,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
"",230000035,"U",4,"현장관리비기준내역","/const/y_web/99/y_projmng_basic_1h.html"
"",240000000,"",2,"외주관리","                                        "
"",250000000,"",3,"발주내역","                                        "
"",250000010,"U",4,"현설계획","/const/s_web/01/s_order_list_1h.html"
"",250000015,"U",4,"현설승인","/const/s_web/01/s_order_approve_process_1h.html"
"",250000022,"R",4,"입찰견적","/const/s_web/02/s_estimate_list_selyn_1h.html"
"",250000030,"U",4,"spt",""
"",250000040,"U",4,"현장설명서","/const/s_web/01r/s_field_report_1h.html"
"",250000050,"U",4,"현장설명 참가명부","/const/s_web/01r/s_estimate_list_1h.html"
"",250000060,"U",4,"내역서","/const/s_web/01r/s_order_content_1h.html"
"",260000000,"",3,"계약 관리 ","                                        "
"",260000010,"U",4,"계약대장","/const/s_web/03/s_chg_cn_list_1h.html"
"",260000020,"U",4,"계약승인","/const/s_web/03/s_sbc_approve_process_1h.html"
"",260000025,"U",4,"보증서접수내역","/const/s_web/03/s_guarantee_accept_1h.html"
"",260000030,"U",4,"spt",""
"",260000080,"U",4,"계약보증현황(현장별)","/const/s_web/03r/s_cn_dept_gurrant_1h.html"
"",260000090,"U",4,"계약보증현황(업체별)","/const/s_web/03r/s_cn_sbcr_gurrant_1h.html"
"",270000000,"",3,"기성 관리","                                        "
"",270000010,"U",4,"기성작성","/const/s_web/04/s_pay_1h.html"
"",270000020,"U",4,"spt",""
"",270000030,"U",4,"현장별기성현황","/const/s_web/05/s_pay_dept_1h.html"
"",270000035,"U",4,"업체별기성현황","/const/s_web/05/s_pay_sbcr_1h.html"
"",270000037,"U",4,"공종별기성현황","/const/s_web/05/s_pay_order_1h.html"
"",280000000,"",3,"협력업체관리","                                        "
"",280000010,"U",4,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
"",280000020,"U",4,"spt",""
"",280000040,"U",4,"협력업체등록명부(공종별)","/const/s_web/05r/s_sbcr_list_wbs_1h.html"
"",280000050,"U",4,"협력업체등록명부(업체별)","/const/s_web/05r/s_sbcr_list_sbcr_1h.html"
"",280000070,"U",4,"입찰 및 계약현황표","/const/s_web/05r/s_sbcr_bid_cont_1h.html"
"",290000000,"",3,"평가관리","                                        "
"",290000020,"U",4,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
"",290000030,"U",4,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
"",300000000,"",3,"기초 코드","                                        "
"",300000010,"U",4,"발주 공종","/const/s_web/99/s_order_wbs_1h.html"
"",300000020,"U",4,"전문공종","/const/s_web/99/s_profession_wbs_1h.html"
"",300000050,"U",4,"업종 면허 등록","/const/s_web/99/s_code_treatkind_1h.html"
"",300000060,"U",4,"평가항목등록(등록평가)","/const/s_web/99/s_code_insert_evl_1h.html"
"",310000000,"",2,"노무관리","                                        "
"",320000000,"",3,"출역관리","                                        "
"",320000050,"U",4,"이중출역자현황","/const/l_web/01/l_labor_dbcheck_1h.html"
"",320000060,"U",4,"spt",""
"",320000080,"U",4,"공종/직종별 집계표","/const/l_web/02r/l_wbs_tot_1h.html"
"",320000090,"U",4,"직종/공종별 집계표","/const/l_web/02r/l_job_tot_1h.html"
"",320000100,"U",4,"일자/공종별 집계표","/const/l_web/02r/l_daily_tot_1h.html"
"",330000000,"",3,"기초관리","                                        "
"",330000010,"U",4,"노무자 기본사항","/const/l_web/99/l_labor_basic_1h.html"
"",330000020,"U",4,"직종코드등록","/const/l_web/99/l_code_job_1h.html"
"",330000030,"U",4,"세율등록","/const/l_web/99/l_taxrate_1h.html"
"",330000040,"U",4,"spt",""
"",330000050,"U",4,"근로자명부","/const/l_web/99r/l_labor_basic_list_1h.html"
"",330000060,"U",4,"직종코드집","/const/l_web/99r/l_job_1h.html"
"",340000000,"",2,"장비관리","                                        "
"",350000000,"",3,"운행관리","                                        "
"",350000010,"U",4,"장비 운행일보 등록","/const/q_web/01/q_daily_run_1h.html"
"",350000020,"U",4,"장비 지불내역 등록 ","/const/q_web/01/q_monthly_payment_1h.html"
"",350000030,"U",4,"spt",""
"",350000040,"U",4,"장비 청구 명세서","/const/q_web/01r/q_request_list_1h.html"
"",350000050,"U",4,"일자별 장비 운행일보","/const/q_web/01r/q_daily_list_1h.html"
"",350000060,"U",4,"임차회사별장비 운행일보","/const/q_web/01r/q_vender_daily_list_1h.html"
"",350000070,"U",4,"공종별 장비투입내역","/const/q_web/01r/q_wbs_1h.html"
"",360000000,"",3,"공통관리","                                        "
"",360000010,"U",4,"장비코드 등록","/const/q_web/99/q_code_eqp_1h.html"
"",360000020,"U",4,"임차업체 등록","/const/q_web/99/q_code_eqp_vender_1h.html"
"",360000030,"U",4,"spt",""
"",360000040,"U",4,"거래처별 장비","/const/q_web/99r/q_code_eqp_list_1h.html"
"",360000050,"U",4,"임차업체 목록","/const/q_web/99r/q_code_eqp_vender_list_1h.html"
"",370000000,"",2,"자재관리","                                        "
"",380000000,"",3,"계획관리","                                        "
"",380000010,"U",4,"자재발주계획등록","/const/m_web/01/m_plan_1h.html"
"",380000020,"U",4,"spt",""
"",380000030,"U",4,"철근소요계획서","/const/m_web/01r/m_plan_rpt.html"
"",390000000,"",3,"청구관리","                                        "
"",390000010,"U",4,"자재청구","/const/m_web/01/m_request_1h.html"
"",390000020,"U",4,"청구접수","/const/m_web/01/m_accept_1h.html"
"",390000030,"U",4,"spt",""
"",390000040,"U",4,"자재청구서","/const/m_web/01r/m_request_list_1h.html"
"",400000000,"",3,"견적/품의","                                        "
"",400000010,"U",4,"견적내역등록","/const/m_web/02/m_estimation_list_1h.html"
"",400000020,"U",4,"구매품의","/const/m_web/02/m_approval_1h.html"
"",400000030,"U",4,"spt",""
"",400000035,"U",4,"견적대비표","/const/m_web/02r/m_vender_est_comp_list_1h.html"
"",400000040,"U",4,"품의대비입고현황","/const/m_web/02r/m_approv_input_1h.html"
"",400000050,"U",4,"구매품의서","/const/m_web/02/m_approval_1h.html"
"",400000060,"U",4,"발주서","/const/m_web/02/m_approval_1h.html"
"",410000000,"",3,"수불관리","                                        "
"",410000010,"U",4,"자재입고","/const/m_web/03/m_input_1h.html"
"",410000020,"U",4,"자재출고","/const/m_web/03/m_output_1h.html"
"",410000025,"U",4,"공종별자재투입","/const/m_web/03/m_invest_list_1h.html"
"",410000030,"U",4,"자재전출","/const/m_web/03/m_trans_1h.html"
"",410000040,"U",4,"손료계산","/const/m_web/04/m_rent_cmpt_1h.html"
"",410000050,"U",4,"spt",""
"",410000060,"U",4,"자재수불현황","/const/m_web/03r/m_inout_list_1h.html"
"",410000070,"U",4,"자재수불집계표","/const/m_web/03r/m_inout_sum_1h.html"
"",410000080,"U",4,"자재입고현황","/const/m_web/03r/m_matr_kind_input_1h.html"
"",410000090,"U",4,"일자별자재입고현황","/const/m_web/03r/m_daily_input_1h.html"
"",410000100,"U",4,"거래처별입고현황","/const/m_web/03r/m_input_vender_1h.html"
"",410000200,"U",4,"자재출고전표","/const/m_web/03r/m_output_slip_1h.html"
"",410000300,"U",4,"자재손료현황","/const/m_web/03r/m_rent_fee_1h.html"
"",410000400,"U",4,"자재재고현황","/const/m_web/03r/m_stock_1h.html"
"",420000000,"",3,"기초 코드","                                        "
"",420000010,"U",4,"자재코드 등록","/const/m_web/99/m_code_material_1h.html"
"",420000020,"U",4,"가설재계획코드등록","/const/m_web/99/m_code_tmat_1h.html"
"",420000030,"U",4,"spt",""
"",420000040,"U",4,"자재코드집.","/const/comm_version_up_1h.html"
"",420000050,"U",4,"입출고 구분코드 등록","/const/m_web/99/m_code_inouttype_1h.html"
"",430000000,"",2,"자금청구","                                        "
"",440000000,"",3,"자금청구","                                        "
"",440000010,"U",4,"예비비정산내역","/const/f_web/01/f_request_1h.html"
"",440000020,"U",4,"spt",""
"",440000030,"U",4,"자금청구내역서","/const/f_web/01r/f_request_list_1h.html"
"",440000040,"U",4,"자금청구총괄표","/const/f_web/01r/f_request_tot_1h.html"
"",450000000,"",3,"전도금","                                        "
"",450000010,"U",4,"자금집행내역입력","/const/f_web/02/f_payment_1h.html"
"",450000020,"U",4,"전도금수령내역","/const/f_web/02/f_receive_amt_1h.html"
"",450000030,"U",4,"spt",""
"",450000040,"U",4,"전도금집행내역서","/const/f_web/02r/f_payment_list_1h.html"
"",460000000,"",3,"월집계","                                        "
"",460000010,"U",4,"부문별집계","/const/f_web/03/f_summary_1h.html"
"",460000020,"U",4,"spt",""
"",460000030,"U",4,"자동전표생성","/const/f_web/03/f_slip_list_1h.html"
"",470000000,"",3,"공동도급","                                        "
"",470000005,"U",4,"공동도급입력","/const/f_web/04/f_uni_cont_1h.html"
"",470000010,"U",4,"공동도급배분입력","/const/f_web/04/f_joint_1h.html"
"",470000020,"U",4,"spt",""
"",470000030,"U",4,"공동도급원가배분집계표.","/const/comm_version_up_1h.html"
"",470000040,"U",4,"공동도급원가배분내역서","/const/f_web/04r/f_joint_cost_detail_1h.html"
"",470000050,"U",4,"공동도급실투입집계표.","/const/comm_version_up_1h.html"
"",470000060,"U",4,"공동도급실투입내역서.","/const/comm_version_up_1h.html"
"",480000000,"",3,"기초 코드","                                        "
"",480000010,"U",4,"거래처코드등록","/const/f_web/99/f_cust_code_1h.html"
"",490000000,"",2,"원가관리","                                        "
"",500000000,"",3,"원가집계","                                        "
"",500000010,"U",4,"공사원가집계","/const/c_web_back/04/c_cost_summary_1h.html"
"",500000020,"U",4,"원가이월작업","/const/c_web_back/04/c_cost_tot_summary_1h.html"
"",510000000,"",3,"실행/도급 기성","                                        "
"",510000010,"U",4,"실행/도급 기성","/const/c_web_back/02/c_spec_const_progress_1h.html"
"",510000020,"U",4,"실행/도급 월계획","/const/c_web_back/02/c_spec_sum_code_plan_1h.html"
"",510000030,"U",4,"spt",""
"",510000040,"U",4,"실행기성내역서","/const/c_web_back/02r/c_prgs_1h.html"
"",510000050,"U",4,"도급기성내역서","/const/c_web_back/02r/c_cnt_prgs_1h.html"
"",510000060,"U",4,"기성대비투입원가","/const/c_web_back/02r/c_cnt_cost_prgs_1h.html"
"",520000000,"",3,"수금 계획및 정산","                                        "
"",520000010,"U",4,"년간 수금계획 ","/const/c_web_back/03/c_contract_collection_plan_1h.html"
"",520000015,"U",4,"년인원계획및실적","/const/c_web_back/03/c_person_insert_1h.html"
"",520000020,"U",4,"도급기성 청구및 수금","/const/c_web_back/03/c_contract_time_ext_1h.html"
"",520000030,"U",4,"spt",""
"",520000040,"U",4,"매출계획대비실적.","/const/comm_version_up_1h.html"
"",530000000,"",3,"원가 조회","                                        "
"",530000010,"U",4,"공사 현황 총괄","/const/c_web_back/01/c_spec_const_parent_amt_1h.html"
"",530000015,"U",4,"지역별 공사 현황","/const/c_web_back/01/c_map_1h.html"
"",530000020,"U",4,"월별 공사현황 총괄(계획대비)","/const/c_web_back/01/c_spec_plan_yymm_1h.html"
"",530000030,"U",4,"현장별 사진 조회","/const/c_web_back/01/c_prgs_picture_dept_1h.html"
"",530000040,"U",4,"spt",""
"",530000050,"U",4,"공사현황총괄표(보고서)","/const/c_web_back/04r/c_const_tot_1h.html"
"",530000060,"U",4,"공종별손익현황표(보고서)","/const/c_web_back/04r/c_const_prof_1h.html"
"",540000000,"",3,"기초 코드","                                        "
"",540000010,"U",4,"원가 집계 분류(현장)","/const/c_web_back/99/c_spec_class_child_1h.html"
"",540000020,"U",4,"현장 사진 등록","/const/c_web_back/99/c_prgs_picture_1h.html"
"",540000030,"U",4,"사업현장Daily","/const/c_web_back/05/c_daily_work_1h.html"
