"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",150000000,"",2,"자재관리","                                        "
"",160000000,"",3,"청구관리","                                        "
"",160000010,"U",4,"자재청구","/const/m_web/01/m_request_1h.html"
"",160000020,"R",4,"청구접수","/const/m_web/01/m_accept_1h.html"
"",180000000,"",3,"수불관리","                                        "
"",180000010,"U",4,"자재입고","/const/m_web/03/m_input_1h.html"
"",180000020,"U",4,"자재출고","/const/m_web/03/m_output_1h.html"
"",180000060,"S",4,"대금청구","/const/m_web/04/m_mat_request_1h.html"
"",180000080,"R",4,"가설재관리대장","/const/m_web/04/m_tmat_master_1h.html"
"",190000000,"",3,"기초 코드","                                        "
"",190000010,"R",4,"자재코드 등록","/const/m_web/99/m_code_material_1h.html"
"",190000020,"R",4,"가설재계획코드등록","/const/m_web/99/m_code_tmat_1h.html"
"",190000030,"R",4,"철근레미콘단가테이블","/const/m_web/99/m_code_price_1h.html"
"",190000040,"R",4,"입출고 구분코드 등록","/const/m_web/99/m_code_inouttype_1h.html"
"",200000000,"",2,"자금청구","                                        "
"",210000000,"",3,"전도금","                                        "
"",210000020,"U",4,"전도금수령내역","/const/f_web/02/f_receive_amt_1h.html"
"",220000000,"",3,"월집계","                                        "
"",220000010,"S",4,"부문별집계","/const/f_web/03/f_summary_1h.html"
"",230000000,"",3,"자금청구","                                        "
"",230000010,"U",4,"예비비청구내역","/const/f_web/01/f_preamt_request_1h.html"
"",230000020,"U",4,"미지급청구내역","/const/f_web/01/f_nopay_request_1h.html"
"",230000030,"S",4,"예비비정산내역","/const/f_web/01/f_request_1h.html"
"",230000037,"R",4,"잔액조회(품안팀)","/const/f_web/02/f_receipt_as_list_1h.html"
"",230000040,"U",4,"수입금등록","/const/f_web/01/f_profit_1h.html"
"",230000050,"U",4,"자동전표생성","/const/f_web/03/f_slip_list_1h.html"
"",230000060,"P",4,"총괄표(품질안전팀)","/const/f_web/00/f_code_pum_1h.html"
"",240000000,"",3,"기초 코드","                                        "
"",240000010,"U",4,"거래처코드등록","/const/f_web/99/f_cust_code_1h.html"
"",240000020,"U",4,"현장별계좌등록","/const/f_web/99/f_bank_code_1h.html"
"",250000000,"",2,"원가관리","                                        "
"",260000000,"",3,"보할 공정","                                        "
"",260000020,"R",4,"보할공정 조회(본사)","/const/c_web/02/c_chg_progress_bonsa_1h.html"
"",260000030,"R",4,"실행/원가계획/도급기성","/const/c_web/02/c_cost_degree_1h.html"
"",270000000,"",3,"공사현황보고","                                        "
"",270000030,"R",4,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
"",270000040,"R",4,"주간공사현황조회","/const/c_web/03/c_week_status_bonsa_1h.html"
"",280000000,"",3,"현장 조직","                                        "
"",280000110,"R",4,"현장조직입력","/const/c_web/04/c_structure_degree_1h.html"
"",290000000,"",3,"준공추정","                                        "
"",290000010,"R",4,"준공추정","/const/c_web/05/c_spec_const_progress_1h.html"
"",300000000,"",3,"원가조회","                                        "
"",300000010,"R",4,"지역별 원가조회","/const/c_web/06/c_map_1h.html"
"",300000020,"R",4,"회사별 원가조회","/const/c_web/06/c_spec_const_parent_amt_1h.html"
"",300000030,"S",4,"원가집계","/const/c_web/01/c_cost_summary_1h.html"
