"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",200000030,"S",3,"예비비정산내역","/const/f_web/01/f_request_1h.html"
"",200000032,"S",3,"예비비정산내역(비실행)","/const/f_web/01/f_request_no_1h.html"
"",200000035,"R",3,"잔액조회","/const/f_web/02/f_receipt_list_1h.html"
"",200000040,"U",3,"수입금등록","/const/f_web/01/f_profit_1h.html"
"",200000050,"",3,"spt",""
"",200000170,"P",3,"총괄표(현장용)","/const/f_web/00/f_code_proj_1h.html"
"",210000000,"",2,"전도금","                                        "
"",210000010,"U",3,"자금집행내역입력","/const/f_web/02/f_payment_1h.html"
"",210000020,"U",3,"전도금수령내역","/const/f_web/02/f_receive_amt_1h.html"
"",210000030,"",3,"spt",""
"",210000040,"P",3,"전도금집행내역서","/const/f_web/02r/f_payment_list_1h.html"
"",220000000,"",2,"월집계","                                        "
"",230000000,"",2,"기초 코드","                                        "
"",230000010,"R",3,"거래처코드등록","/const/f_web/99/f_cust_code_1h.html"
"",230000020,"U",3,"현장별계좌등록","/const/f_web/99/f_bank_code_1h.html"
"",240000000,"",1,"원가관리","                                        "
"",250000000,"",2,"계획입력","                                        "
"",250000010,"U",3,"보할공정 등록","/const/c_web/02/c_chg_progress_1h.html"
"",250000025,"U",3,"현장조직입력","/const/c_web/04/c_structure_degree_1h.html"
"",250000030,"U",3,"실행/원가계획/도급기성","/const/c_web/02/c_cost_degree_1h.html"
"",250000040,"U",3,"기성청구/수령","/const/c_web/03/c_progress_amt_parent_1h.html"
"",250000050,"U",3,"주요진행/문제점및대책","/const/c_web/02/c_question_replay_1h.html"
"",260000000,"",2,"공사현황보고","                                        "
"",260000010,"U",3,"작업일보등록","/const/c_web/07/c_daily_parent_1h.html"
"",260000030,"U",3,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
"",260000050,"R",3,"월간공사현황조회","/const/c_web/07/c_mis_bonsa_1h.html"
"",270000000,"",2,"준공추정","                                        "
"",270000010,"S",3,"준공추정","/const/c_web/05/c_spec_const_progress_1h.html"
"",290000000,"",2,"기초코드","                                        "
"",290000005,"S",3,"원가집계","/const/c_web/01/c_cost_summary_1h.html"
"",290000007,"U",3,"미이체원가집계","/const/c_web/01/c_invest_accounts_1h.html"
