"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",350000040,"U",3,"기성청구/수령","/const/c_web/03/c_progress_amt_parent_1h.html"
"",350000050,"U",3,"주요진행/문제점및대책","/const/c_web/02/c_question_replay_1h.html"
"",360000000,"",2,"공사현황보고","                                        "
"",360000010,"U",3,"작업일보등록","/const/c_web/07/c_daily_parent_1h.html"
"",360000020,"S",3,"작업일보조회","/const/c_web/07/c_daily_parent_bonsa_1h.html"
"",360000030,"U",3,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
"",360000040,"S",3,"주간공사현황조회","/const/c_web/03/c_week_status_bonsa_1h.html"
"",360000050,"R",3,"월간공사현황조회","/const/c_web/07/c_mis_bonsa_1h.html"
"",360000150,"R",3,"3개월간 공사현황","/const/c_web/07/c_mis_bonsa_3_1h.html"
"",370000000,"",2,"준공추정","                                        "
"",370000010,"S",3,"준공추정","/const/c_web/05/c_spec_const_progress_1h.html"
"",380000000,"",2,"원가조회","                                        "
"",380000100,"R",3,"지역별 원가조회","/const/c_web/06/c_map_1h.html"
"",380000200,"R",3,"회사별 원가조회","/const/c_web/06/c_spec_const_parent_amt_1h.html"
"",380000300,"R",3,"현장별 공사현황보고조회","/const/c_web/07/c_month_tot_1h.html"
"",380000400,"R",3,"비목별 원가조회","/const/c_web/07/c_bimok_query_1h.html"
"",390000000,"",2,"기초코드","                                        "
"",390000005,"S",3,"원가집계","/const/c_web/01/c_cost_summary_1h.html"
"",390000007,"U",3,"미이체원가집계","/const/c_web/01/c_invest_accounts_1h.html"
"",390000107,"U",3,"원가집계회사등록","/const/c_web/99/c_spec_class_child_1h.html"
"",400000000,"U",1,"A/S 관리","                                        "
"",410000000,"U",2,"기초코드","                                        "
"",410000100,"U",3,"종류별 하자코드등록","/const/a_web/99/a_comm_code_1h.html"
"",410000130,"U",3,"동호수기본정보등록","/const/a_web/99/a_customer_1h.html"
"",410000150,"U",3,"하자보수업체등록","/const/a_web/99/a_wbs_sbcr_1h.html"
"",410000175,"R",3,"현장근무직원검색","/const/a_web/99/a_emp_list_1h.html"
"",420000000,"U",2,"하자접수","                                        "
"",420000100,"U",3,"품질점검(자체)","/const/a_web/01/a_req_as_1h.html?arg_dt_tag=1"
"",420000200,"U",3,"사전점검(입주자)","/const/a_web/01/a_req_as_1h.html?arg_dt_tag=2"
"",420000300,"U",3,"A/S관리(현장)","/const/a_web/01/a_req_as_1h.html?arg_dt_tag=3"
"",420000400,"U",3,"A/S관리(본사)","/const/a_web/01/a_req_as_1h.html?arg_dt_tag=4"
"",430000000,"U",2,"접수현황","                                        "
"",430000100,"R",3,"업체별 접수현황","/const/a_web/01/a_sbcr_receipt_1h.html"
"",430000200,"R",3,"현장별 접수현황","/const/a_web/01/a_dept_receipt_1h.html"
"",430000300,"R",3,"하자유형별 접수현황","/const/a_web/01/a_class_receipt_1h.html"
"",430000400,"",3,"spt",""
"",430000500,"P",3,"하자 접수현황","/const/a_web/01r/a_req_list_rpt_1h.html"
"",440000000,"",1,"분양관리   ","                                        "
"",450000000,"U",2,"기본정보","                                        "
"",450000100,"U",3,"현장등록","/general/h_web/01/h_code_dept_1h.html"
"",450000200,"R",3,"분양구분등록","/general/h_web/01/h_code_house_1h.html"
"",450000300,"U",3,"평형별약정등록","/general/h_web/01/h_base_pyong_master_1h.html"
"",450000400,"U",3,"공급세대등록","/general/h_web/01/h_sale_master_insert_1h.html"
"",450000500,"U",3,"계좌번호등록","/general/h_web/01/h_code_deposit_1h.html"
"",450000550,"U",3,"가상계좌등록","/general/h_web/01/h_code_v_account_1h.html"
"",450000600,"U",3,"서비스옵션등록","/general/h_web/01/h_base_option_master_1h.html"
"",450000700,"U",3,"고객등록","/general/h_web/01/h_code_cust_1h.html"
"",450000800,"U",3,"분양자료 엑셀 전환","/general/h_web/01/h_excel_download_1h.html"
"",450000900,"U",3,"spt",""
"",450001200,"P",3,"현장별기본내역","/general/h_web/01r/h_dept_code_rpt_1h.html"
"",460000000,"U",2,"청약관리","                                        "
"",460000100,"U",3,"청약자 등록","/general/h_web/02/h_subs_master_1h.html"
"",460000200,"S",3,"당첨자 등록","/general/h_web/02/h_subs_prize_master_1h.html"
"",460000300,"S",3,"청약금 환불","/general/h_web/02/h_subs_refund_1h.html"
"",460000400,"R",3,"청약자 일괄등록","/general/h_web/02/h_subs_web_data_1h.html"
"",460000500,"R",3,"청약당첨자 일괄등록","/general/h_web/02/h_subs_reg_winner_batch_1h.html"
"",460000550,"U",3,"sms 문자","/general/h_web/10/h_sms_master_1h.html"
"",460000600,"U",3,"spt",""
"",460000700,"P",3,"청약자/당첨자/예비당첨자출력","/general/h_web/02r/h_subs_list_rpt_1h.html"
"",460000800,"P",3,"청약금입출금내역출력","/general/h_web/02r/h_subs_amt_rpt_1h.html"
"",460000900,"P",3,"고객분석(청약자/계약자)","/general/h_web/02r/h_cust_status_rpt_1h.html"
"",470000000,"U",2,"계약관리","                                        "
"",470000100,"U",3,"계약자 등록","/general/h_web/03/h_contract_master_1h.html"
"",470000200,"U",3,"명의변경","/general/h_web/03/h_contract_name_chg_1h.html"
"",470000300,"U",3,"동호변경","/general/h_web/03/h_contract_dongho_chg_1h.html"
"",470000400,"U",3,"해약처리","/general/h_web/03/h_contract_cancel_1h.html"
"",470000600,"U",3,"spt",""
"",470000700,"U",3,"분양현황도","/general/h_web/03/h_cont_state_1h.html"
"",470000800,"P",3,"계약자명단","/general/h_web/03r/h_contract_list_rpt_1h.html"
"",470000850,"P",3,"미분양현황","/general/h_web/03r/h_cont_not_contract_rpt_1h.html"
"",470000970,"P",3,"계약서일괄출력","/general/h_web/03r/h_contract_docu_multi_rpt_1h.html"
"",470001100,"P",3,"계약자스티커출력","/general/h_web/03r/h_contract_sticker_rpt_1h.html"
"",470001200,"P",3,"전매명부","/general/h_web/03r/h_all_sale_list_rpt_1h.html"
"",470001300,"P",3,"해약명부","/general/h_web/03r/h_contract_cancel_rpt_1h.html"
"",470001400,"P",3,"해약환불금내역서","/general/h_web/03r/h_cancel_refund_rpt_1h.html"
"",470001500,"P",3,"별도품목계약내역","/general/h_web/03r/h_sale_ontime_cont_rpt_1h.html"
"",480000000,"U",2,"수입금관리","                                        "
"",480000100,"R",3,"분양금입금관리","/general/h_web/04/h_income_master_1h.html"
"",480000150,"S",3,"FBS가상계좌수납","/general/h_web/04/h_fb_intf_income_1h.html"
"",480000200,"U",3,"일괄수납처리","/general/h_web/04/h_cms_conversion_1h.html"
"",480000250,"S",3,"화성동탄(자료처리)","/general/h_web/04/h_batch_income_imp_data_1h.html"
"",480000300,"U",3,"세대별메모사항","/general/h_web/04/h_sale_memo_1h.html"
"",480000400,"U",3,"불명자료등록","/general/h_web/04/h_sale_income_unknown_1h.html"
"",480000450,"R",3,"조정대상 조정","/general/h_web/04/h_sale_cntr_update_1h.html"
"",480000500,"U",3,"spt",""
"",480000600,"P",3,"세대별분양총괄현황(*)","/general/h_web/04r/h_sale_dongho_total_rpt_1h.html"
"",480000700,"P",3,"현장별총괄입금현황","/general/h_web/04r/h_sale_income_total_rpt_1h.html"
"",480000800,"P",3,"개인별분양총괄현황","/general/h_web/04r/h_sale_income_pers_rpt_2h.html"
"",480000900,"P",3,"동호별분양총괄현황","/general/h_web/04r/h_sale_income_dongho_rpt_1h.html"
"",480001000,"P",3,"현장별분양총괄현황(*)","/general/h_web/04r/h_sale_income_dept_rpt_1h.html"
"",480001010,"P",3,"수입금/미수금집계표","/general/h_web/04r/h_sale_income_total_a_1h.html"
"",480001050,"P",3,"분양실적표","/general/h_web/04r/h_sale_income_dong_rpt_1h.html"
"",480001100,"P",3,"평형별중도금집계현황","/general/h_web/04r/h_sale_pyong_total_rpt_1h.html"
"",480001200,"P",3,"분양금완납자명단","/general/h_web/04r/h_sale_income_fullpayment_rpt_1h.html"
"",480001300,"P",3,"분양금선납자명단","/general/h_web/04r/h_sale_income_prepayment_rpt_1h.html"
"",480001400,"P",3,"분양금미납자명단","/general/h_web/04r/h_sale_income_nopayment_rpt_1h.html"
"",480001550,"P",3,"분양예수금내역서","/general/h_web/04r/h_sale_income_over_list.html"
"",480001700,"P",3,"수입금수납내역","/general/h_web/04r/h_sale_daily_pay_list_rpt_1h.html"
"",480001705,"P",3,"분양수입금환출내역서","/general/h_web/04r/h_sale_income_refund_rpt1_1h.html"
"",480001710,"P",3,"일일수납집계표","/general/h_web/04r/h_sale_income_month_deposit_list.html"
