"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",110000000,"",3,"평가관리","                                        "
"",110000020,"U",4,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
"",110000030,"S",4,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
"",110000040,"R",4,"현장평가","/const/s_web/06/s_evl_proj_evl_1h.html"
"",110000050,"R",4,"본사평가","/const/s_web/06/s_evl_bon_evl_1h.html"
"",110000060,"S",4,"평가마감","/const/s_web/06/s_evl_close_1h.html"
"",110000070,"S",4,"총괄평가","/const/s_web/06/s_evl_totevl_1h.html"
"",120000000,"",2,"자재관리","                                        "
"",130000000,"",3,"계획관리","                                        "
"",130000010,"U",4,"자재발주계획등록","/const/m_web/01/m_plan_1h.html"
"",130000020,"U",4,"철근소요계획등록","/const/m_web/01/m_iron_plan_1h.html"
"",130000025,"R",4,"철근발주현황조회","/const/m_web/02/m_iron_dept_order_1h.html"
"",130000030,"S",4,"철근발주내역등록","/const/m_web/02/m_iron_order_1h.html"
"",130000035,"S",4,"가설재소요/반출계획입력","/const/m_web/01/m_tmat_inout_1h.html"
"",130000040,"R",4,"가설재소요/반출계획조회","/const/m_web/01/m_tmat_inout_query_1h.html"
"",140000000,"",3,"청구관리","                                        "
"",140000010,"U",4,"자재청구","/const/m_web/01/m_request_1h.html"
"",140000020,"S",4,"청구접수","/const/m_web/01/m_accept_1h.html"
"",150000000,"",3,"견적/품의","                                        "
"",150000010,"U",4,"견적내역등록","/const/m_web/02/m_estimation_list_1h.html"
"",150000020,"U",4,"구매품의","/const/m_web/02/m_approval_1h.html"
"",150000030,"R",4,"월별 발주현황","/const/m_web/02/m_order_list_1h.html"
"",160000000,"",3,"수불관리","                                        "
"",160000010,"U",4,"자재입고","/const/m_web/03/m_input_1h.html"
"",160000020,"U",4,"자재출고","/const/m_web/03/m_output_1h.html"
"",160000050,"R",4,"현장별가설재보유현황","/const/m_web/04/m_proj_tmat_1h.html"
"",160000060,"S",4,"대금청구","/const/m_web/04/m_mat_request_1h.html"
"",160000075,"R",4,"현장별가설재손료","/const/m_web/04/m_tmat_rent_1h.html"
"",160000080,"R",4,"가설재관리대장","/const/m_web/04/m_tmat_master_1h.html"
"",160000090,"R",4,"본사가설재보유현황","/const/m_web/04/m_bonsa_tmat_1h.html"
"",160000110,"R",4,"주자재 투입현황","/const/m_web/04/m_input_mainmat_list_1h.html"
"",160000120,"R",4,"품목별입고검색","/const/m_web/03/m_mtr_inputlist_1h.html"
"",170000000,"",3,"기초 코드","                                        "
"",170000010,"U",4,"자재코드 등록","/const/m_web/99/m_code_material_1h.html"
"",170000020,"U",4,"가설재계획코드등록","/const/m_web/99/m_code_tmat_1h.html"
"",170000030,"S",4,"철근레미콘단가테이블","/const/m_web/99/m_code_price_1h.html"
"",170000040,"U",4,"입출고 구분코드 등록","/const/m_web/99/m_code_inouttype_1h.html"
"",180000000,"",2,"자금청구","                                        "
"",190000000,"",3,"기초 코드","                                        "
"",190000010,"U",4,"거래처코드등록","/const/f_web/99/f_cust_code_1h.html"
"",200000000,"",2,"원가관리","                                        "
"",210000000,"",3,"보할 공정","                                        "
"",210000020,"R",4,"보할공정 조회(본사)","/const/c_web/02/c_chg_progress_bonsa_1h.html"
"",210000030,"R",4,"실행/원가계획/도급기성","/const/c_web/02/c_cost_degree_1h.html"
"",220000000,"",3,"공사현황보고","                                        "
"",220000030,"R",4,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
"",220000040,"R",4,"주간공사현황조회","/const/c_web/03/c_week_status_bonsa_1h.html"
"",230000000,"",3,"현장 조직","                                        "
"",240000000,"",3,"준공추정","                                        "
"",240000010,"R",4,"준공추정","/const/c_web/05/c_spec_const_progress_1h.html"
"",250000000,"",3,"원가조회","                                        "
"",250000010,"R",4,"지역별 원가조회","/const/c_web/06/c_map_1h.html"
"",250000020,"R",4,"회사별 원가조회","/const/c_web/06/c_spec_const_parent_amt_1h.html"
"",250000040,"R",4,"현장별 공사현황보고조회","/const/c_web/07/c_month_tot_1h.html"
