"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
3633,60000030,"P",3,"동호별중도금이자납부현황","/general/h_web/05r/h_sale_fund_loan_interest_rpt_1h.html"
3765,60000050,"P",3,"이자내역집계표","/general/h_web/05r/h_sale_fund_loan_intersum_rpt_1h.html"
3822,60000060,"P",3,"후불제/무이자납부총괄표","/general/h_web/05r/h_sale_fund_inter_year_sum_rpt_1h.html"
3935,60000070,"P",3,"현장별이자정산현황","/general/h_web/05r/h_sale_fund_inter_year_sum_rpt_2h.html"
5106,70000000,"",2,"입주및등기관련","                                        "
3934,70000025,"P",3,"입주증","/general/h_web/06r/h_moveinto_confirm_multi_rpt_1h.html"
2136,70000060,"P",3,"등기현황누계","/general/h_web/06r/h_moveinto_sum_rpt_1h.html"
2899,70000070,"P",3,"이전등기결재","/general/h_web/06r/h_moveinto_confirm_doc_rpt_1h.html"
3823,70000080,"P",3,"등기및입주현황누계","/general/h_web/06r/h_moveinto_regimove_rpt_1h.html"
3830,70000090,"P",3,"입주및등기상황표","/general/h_web/06r/h_regimove_date_rpt_1h.html"
4989,70000091,"P",3,"세대별입주자명단","/general/h_web/06r/h_moveinto_list_rpt_1h.html"
