"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
2505,90000040,"R",3,"현장평가","/const/s_web/06/s_evl_proj_evl_1h.html"
2507,90000050,"R",3,"본사평가","/const/s_web/06/s_evl_bon_evl_1h.html"
2510,90000060,"S",3,"마감처리","/const/s_web/06/s_evl_close_1h.html"
2511,90000070,"S",3,"총괄평가","/const/s_web/06/s_evl_totevl_1h.html"
2886,100000000,"",2,"기초 코드","                                        "
964,100000010,"U",3,"발주 공종","/const/s_web/99/s_order_wbs_1h.html"
965,100000020,"U",3,"전문 공종","/const/s_web/99/s_profession_wbs_1h.html"
984,100000050,"U",3,"업종 면허 등록","/const/s_web/99/s_code_treatkind_1h.html"
1222,100000060,"U",3,"평가항목등록(등록평가)","/const/s_web/99/s_code_insert_evl_1h.html"
2504,100000070,"U",3,"평가항목등록(수행평가)","/const/s_web/99/s_code_insert_evl_2h.html"
1660,100000170,"R",3,"인사기본사항","/general/p_web/02/p_pers_master_1h.html"
