"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
2116,50000140,"P",3,"분양금미납자명단","/general/h_web/04r/h_sale_income_nopayment_rpt_1h.html"
5020,50000155,"P",3,"분양예수금내역서","/general/h_web/04r/h_sale_income_over_list.html"
2119,50000170,"P",3,"수입금수납내역","/general/h_web/04r/h_sale_daily_pay_list_rpt_1h.html"
4997,50000171,"P",3,"분양수입금환출내역서","/general/h_web/04r/h_sale_income_refund_rpt1_1h.html"
4995,50000172,"P",3,"일일수납집계표","/general/h_web/04r/h_sale_income_month_deposit_list.html"
4689,50000175,"P",3,"중도금일자별약정현황","/general/h_web/04r/h_sale_agree_list.html"
2120,50000180,"P",3,"현장별분양및입금현황","/general/h_web/04r/h_sale_month_pay_list_rpt_1h.html"
2121,50000190,"P",3,"현장별입금예정현황","/general/h_web/04r/h_sale_job_pay_plan_rpt_1h.html"
3998,50000195,"P",3,"현장별차수별입금예정현황","/general/h_web/04r/h_sale_job_pay_plan_rpt_3h.html"
2122,50000200,"P",3,"분양금납부안내장","/general/h_web/04r/h_house_receipt_list_rpt_1h.html"
2123,50000210,"P",3,"분양금납부독촉장","/general/h_web/04r/h_house_receipt_demand_rpt_1h.html"
3899,60000000,"U",2,"대출금관리","                                        "
2470,60000005,"U",3,"대출이자 일괄등록","/general/h_web/04/h_batch_loan_interest_1h.html"
2128,60000020,"",3,"-",""
4691,60000025,"P",3,"중도금호별이자정산내역서","/general/h_web/05r/h_sale_loan_result_dongho_rpt_1h.html"
3633,60000030,"P",3,"동호별중도금이자납부현황","/general/h_web/05r/h_sale_fund_loan_interest_rpt_1h.html"
3765,60000050,"P",3,"이자내역집계표","/general/h_web/05r/h_sale_fund_loan_intersum_rpt_1h.html"
3822,60000060,"P",3,"후불제/무이자납부총괄표","/general/h_web/05r/h_sale_fund_inter_year_sum_rpt_1h.html"
3935,60000070,"P",3,"현장별이자정산현황","/general/h_web/05r/h_sale_fund_inter_year_sum_rpt_2h.html"
3900,70000000,"U",2,"입주및등기관련","                                        "
3934,70000030,"P",3,"입주증","/general/h_web/06r/h_moveinto_confirm_multi_rpt_1h.html"
2136,70000060,"P",3,"등기현황누계","/general/h_web/06r/h_moveinto_sum_rpt_1h.html"
2899,70000070,"P",3,"이전등기결재","/general/h_web/06r/h_moveinto_confirm_doc_rpt_1h.html"
3823,70000080,"P",3,"등기및입주현황누계","/general/h_web/06r/h_moveinto_regimove_rpt_1h.html"
3830,70000090,"P",3,"입주및등기상황표","/general/h_web/06r/h_regimove_date_rpt_1h.html"
4989,70000091,"P",3,"세대별입주자명단","/general/h_web/06r/h_moveinto_list_rpt_1h.html"
3902,90000000,"U",2,"임대관리","                                        "
2475,90000010,"U",3,"임대계약","/general/h_web/08/h_contract_lease_1h.html"
2478,90000020,"S",3,"임대료부과","/general/h_web/08/h_lease_create_rent_1h.html"
2482,90000040,"U",3,"보증금입금","/general/h_web/08/h_lease_income_grt_1h.html"
2483,90000050,"U",3,"임대료입금","/general/h_web/08/h_lease_income_rent_1h.html"
2494,90000059,"U",3,"메모사항","/general/h_web/08/h_lease_memo_1h.html"
2153,90000060,"",3,"spt"," "
2154,90000070,"P",3,"임대계약자명단(*)","/general/h_web/08r/h_leas_master_list_rpt_1h.html"
2155,90000080,"P",3,"임대료약정내역(*)","/general/h_web/08r/h_leas_agree_list_rpt_1h.html"
2156,90000090,"P",3,"임대료수납일보(*)","/general/h_web/08r/h_leas_lease_receipt_rpt_1h.html"
2157,90000100,"P",3,"개인별임대료대장(*)","/general/h_web/08r/h_leas_amt_master_rpt_1h.html"
2158,90000110,"P",3,"임대료 지로통지서(*)","/general/h_web/08r/h_leas_bill_giro_rpt_1h.html"
2159,90000120,"P",3,"임대료 독촉장(*)","/general/h_web/08r/h_leas_receipt_demand_rpt_1h.html"
3903,100000000,"U",2,"전표관리","                                        "
3939,100000100,"R",3,"자동전표발행(결재)","/general/h_web/10/h_slip_process_confirm_1h.html"
4956,100000200,"P",3,"세금계산서","/general/h_web/06r/h_sale_bill_tax_rpt_1h.html"
3904,110000000,"U",2,"기초코드","                                        "
2161,110000010,"U",3,"공통코드관리","/general/h_web/99/h_code_codediv_1h.html"
2484,110000020,"U",3,"SMS","/general/h_web/99/h_batch_sms_1h.html"
