"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",60000060,"P",3,"계약보증현황(업체별)","/const/s_web/03r/s_cn_sbcr_gurrant_1h.html"
"",60000070,"P",3,"부가세 현황","/const/s_web/03r/s_cn_vat_list_rpt_1h.html"
"",60000080,"P",3,"인지세액 납부 현황","/const/s_web/03r/s_cn_stamp_list_rpt_1h.html"
"",60000090,"P",3,"계약 현황","/const/s_web/03r/s_cn_dept_list_1h.html"
"",60000100,"P",3,"계약 실적","/const/s_web/03r/s_cn_contract_results_rpt_1h.html"
"",70000000,"",2,"기성 관리","                                        "
"",70000010,"U",3,"기성 내역 등록","/const/s_web/04/s_pay_1h.html"
"",70000020,"",3,"spt",""
"",70000030,"R",3,"현장별기성현황","/const/s_web/05/s_pay_dept_1h.html"
"",70000035,"R",3,"업체별기성현황","/const/s_web/05/s_pay_sbcr_1h.html"
"",70000037,"R",3,"공종별기성현황","/const/s_web/05/s_pay_order_1h.html"
"",70000040,"",3,"spt",""
"",70000050,"P",3,"외주기성내역서","/const/s_web/04r/s_prgs_detail_rpt_1h.html"
"",70000060,"P",3,"외주비 집계표","/const/s_web/04r/s_pay_list_rpt_1h.html"
"",70000070,"P",3,"기성고 조서","/const/s_web/04r/s_prgs_request_rpt_1h.html"
"",80000000,"",2,"협력업체관리","                                        "
"",80000020,"S",3,"등록신청업체조회","/const/b2b_web/01/s_req_sbcr_query_1h.html"
"",80000030,"S",3,"협력업체등록결과입력(신규업체)","/const/s_web/06/s_req_sbcr_result_1h.html"
"",80000040,"U",3,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
"",80000050,"",3,"spt",""
"",80000055,"P",3,"협력업체 등록서류 평가표","/const/b2b_web/01r/s_req_sbcr_evl_rpt_1h.html"
"",80000060,"P",3,"협력업체 등록원서","/const/b2b_web/01r/s_req_sbcr_rpt_1h.html"
"",80000070,"P",3,"협력업체등록명부(공종별)","/const/s_web/05r/s_sbcr_list_wbs_1h.html"
"",80000080,"P",3,"협력업체등록명부(업체별)","/const/s_web/05r/s_sbcr_list_sbcr_1h.html"
"",80000090,"P",3,"협력업체주소록","/const/s_web/05r/s_sbcr_address_1h.html"
"",80000100,"P",3,"입찰 및 계약현황표","/const/s_web/05r/s_sbcr_bid_cont_1h.html"
"",80000110,"P",3,"협력업체 현황","/const/s_web/05r/s_sbcr_rpt_1h.html"
"",80000120,"P",3,"협력업체 등록현황","/const/s_web/05r/s_sbcr_list_rpt_1h.html"
"",90000000,"",2,"평가관리","                                        "
"",90000020,"U",3,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
"",90000030,"S",3,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
"",90000040,"R",3,"현장평가","/const/s_web/06/s_evl_proj_evl_1h.html"
"",90000050,"R",3,"본사평가","/const/s_web/06/s_evl_bon_evl_1h.html"
"",90000060,"S",3,"마감처리","/const/s_web/06/s_evl_close_1h.html"
"",90000070,"S",3,"총괄평가","/const/s_web/06/s_evl_totevl_1h.html"
"",100000000,"",2,"기초 코드","                                        "
"",100000010,"U",3,"발주 공종","/const/s_web/99/s_order_wbs_1h.html"
"",100000020,"U",3,"전문 공종","/const/s_web/99/s_profession_wbs_1h.html"
"",100000050,"U",3,"업종 면허 등록","/const/s_web/99/s_code_treatkind_1h.html"
"",100000060,"U",3,"평가항목등록(등록평가)","/const/s_web/99/s_code_insert_evl_1h.html"
"",100000070,"U",3,"평가항목등록(수행평가)","/const/s_web/99/s_code_insert_evl_2h.html"
"",100000170,"R",3,"인사기본사항","/general/p_web/02/p_pers_master_1h.html"
"",110000000,"",1,"부서별 권한관리","                                        "
"",110000010,"U",2,"부서별 그룹 등록","/zmis/z_user_group_h.html"
"",110000020,"U",2,"프로그램 목록 등록","/zmis/z_user_pgrm_title_h.html"
"",110000030,"U",2,"프르그램 등록","/zmis/z_user_pgrm_content_h.html"
"",110000040,"U",2,"개인별 그룹 연결","/zmis/z_user_h.html"
