"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",90000250,"R",3,"효수당집계","/general/p_web/09/p_gen_filial_piety_1h.html"
"",100000000,"U",2,"근태관리","                                        "
"",100000010,"U",3,"연차초기화","/general/p_web/06/p_attend_annual_1h.html"
"",100000020,"R",3,"연차사용현황","/general/p_web/06/p_attend_input_year_1h.html"
"",100000035,"R",3,"월별연차내역","/general/p_web/06/p_attend_query_1h.html"
"",110000000,"U",2,"교육관리","                                        "
"",110000100,"U",3,"강사등록","/general/p_web/07/p_edu_instructor_1h.html"
"",110000200,"U",3,"교육과정등록","/general/p_web/07/p_edu_curriculum_1h.html"
"",110000300,"R",3,"과정별강사현황","/general/p_web/07/p_edu_subject_instructor_1h.html"
"",110000350,"U",3,"교육신청","/general/p_web/07/p_edu_application_1h.html"
"",110000370,"S",3,"교육접수","/general/p_web/07/p_edu_receipt_1h.html"
"",110000400,"S",3,"교육대상자관리","/general/p_web/07/p_edu_emp_1h.html"
"",120000000,"",2,"조건검색","                                        "
"",120000010,"U",3,"조건항목등록","/general/p_web/05/p_cond_item_1h.html"
"",120000020,"U",3,"조건검색","/general/p_web/05/p_cond_item_result_1h.html"
"",130000000,"",2,"평가관리","                                        "
"",140000000,"",3,"기초코드","                                        "
"",140000100,"U",4,"평가종류별 차수등록","/general/p_web/13/p_eval_code_degree_1h.html"
"",150000000,"",3,"MBO","                                        "
"",150000010,"U",4,"MBO 평가항목별 등급등록","/general/p_web/13/p_eval_mbo_item_grade_1h.html"
"",150000020,"U",4,"MBO 목표수립","/general/p_web/13/p_eval_mbo_setup_1h.html"
"",150000030,"R",4,"MBO 목표합의","/general/p_web/13/p_eval_mbo_present_list_1h.html"
"",150000040,"S",4,"MBO 자기평가","/general/p_web/13/p_eval_mbo_self_1h.html"
"",150000150,"R",4,"MBO 목표확인","/general/p_web/13/p_eval_mbo_present_list_sec_1h.html"
"",160000000,"",3,"월드진단","                                        "
"",160000010,"U",4,"평가기준등록","/general/p_web/14/p_eval_base_1h.html"
"",160000020,"U",4,"평가항목등록","/general/p_web/14/p_eval_base_item_1h.html"
"",160000030,"U",4,"공통역량 자기평가","/general/p_web/14/p_eval_world_self_1h.html"
"",160000230,"U",4,"리더쉽역량 평가자지정","/general/p_web/14/p_eval_leadership_1h.html"
"",160000330,"S",4,"리더쉽역량 선임부하평가","/general/p_web/14/p_eval_leadership_suc_1h.html"
"",170000000,"",3,"수습평가","                                        "
"",170000010,"U",4,"수습평가자 지정","/general/p_web/14/p_eval_probation_1h.html"
"",170000020,"S",4,"수습 1차평가","/general/p_web/14/p_eval_probation_first_1h.html"
"",170000030,"R",4,"수습 2차평가","/general/p_web/14/p_eval_probation_sec_1h.html"
"",180000000,"",3,"공통","                                        "
"",180000015,"R",4,"1차평가","/general/p_web/13/p_eval_fir_suggest_list_1h.html"
"",180000020,"R",4,"2차평가","/general/p_web/13/p_eval_sec_grade_1h.html"
"",180000120,"U",4,"파일올리기","/general/p_web/15/p_eval_file_upload_1h.html"
"",180000220,"R",4,"파일확인","/general/p_web/15/p_eval_file_req_1h.html"
"",190000000,"",3,"평가조회","                                        "
"",190000100,"R",4,"MBO목표수립현황","/general/p_web/13/p_eval_mbo_setup_all_1h.html"
"",190000200,"R",4,"MBO평가현황","/general/p_web/13/p_eval_mbo_all_1h.html"
"",190000300,"R",4,"월드진단현황","/general/p_web/14/p_eval_world_all_1h.html"
"",190000350,"R",4,"월드진단현황(리더쉽)","/general/p_web/14/p_eval_world_lead_all_1h.html"
"",190000400,"R",4,"수습평가자현황","/general/p_web/14/p_eval_probation_all_1h.html"
"",200000000,"",3,"담당임원조회","                                        "
"",200000100,"R",4,"MBO 목표수립확인","/general/p_web/13/p_eval_mbo_setup_charge_1h.html"
"",200000200,"R",4,"MBO 평가확인","/general/p_web/13/p_eval_mbo_charge_1h.html"
"",200000300,"R",4,"월드진단 공통역량확인","/general/p_web/14/p_eval_world_charge_comm_1h.html"
"",200000500,"R",4,"수습평가 확인","/general/p_web/14/p_eval_world_charge_prob_1h.html"
"",210000000,"",3,"평가그룹별배분율","                                        "
"",210000010,"R",4,"본부별/평가그룹별 배분율","/general/p_web/17/p_eval_bonbu_all_1h.html"
"",220000000,"",2,"전표생성","                                        "
"",220000100,"R",3,"자가운전보조비전표생성","/general/p_web/16/p_gen_slip_driver_1h.html"
"",220000200,"R",3,"생일결혼기념일축하금전표생성","/general/p_web/16/p_gen_slip_birth_mar_1h.html"
"",220000300,"R",3,"급여전표생성","/general/p_web/16/p_pay_slip_payment_1h.html"
"",220000350,"R",3,"건강보험/국민연금전표생성","/general/p_web/16/p_pay_slip_deduction_1h.html"
"",230000000,"P",2,"출력물","                                        "
"",240000000,"",3,"인사/발령","                                        "
"",240000100,"P",4,"입사명부","/general/p_web/01r/p_pers_join_list_1h.html"
"",240000150,"P",4,"퇴사명부","/general/p_web/01r/p_pers_retire_list_1h.html"
"",240000200,"P",4,"보증만기현황","/general/p_web/01r/p_pers_guarantee_1h.html"
"",240000300,"P",4,"근속년수별 인원현황","/general/p_web/01r/p_pers_long_service_1h.html"
"",240000400,"P",4,"자격면허현황","/general/p_web/01r/p_pers_license_1h.html"
"",240000500,"P",4,"생일자현황","/general/p_web/01r/p_pers_birthday_1h.html"
"",240000600,"P",4,"결혼기념일현황","/general/p_web/01r/p_pers_married_1h.html"
"",240000700,"P",4,"인사자력표","/general/p_web/01r/p_pers_grade_career_1h.html"
"",240000800,"P",4,"발령현황","/general/p_web/01r/p_order_master_confirm_1h.html"
"",250000000,"",3,"복리후생","                                        "
"",250000100,"P",4,"경조사지급내역","/general/p_web/01r/p_gen_welfare_mon_1h.html"
"",250000200,"P",4,"월드회대출현황","/general/p_web/01r/p_gen_loan_1h.html"
"",250000300,"P",4,"자가운전보조비월별집계","/general/p_web/01r/p_gen_driver_mon_1h.html"
"",250000350,"P",4,"자가운전보조비명세서","/general/p_web/01r/p_gen_driver_1h.html"
"",250000450,"P",4,"결산세부사항","/general/p_web/01r/p_gen_settle_mon_1h.html"
"",260000000,"",1,"부서별 권한관리","                                        "
"",260000025,"U",2,"조직도및부서등록","/zmis/z_code_dept_degree_1h.html"
"",260000050,"U",2,"LOGIN 기록 현황","/zmis/z_login_status_1h.html"
"",260000100,"U",2,"부서별 그룹 등록","/zmis/z_user_group_h.html"
"",260000200,"U",2,"프로그램 목록 등록","/zmis/z_user_pgrm_title_h.html"
"",260000300,"U",2,"프로그램 등록","/zmis/z_user_pgrm_content_h.html"
"",260000600,"U",2,"인사 개인별그룹연결","/zmis/z_user_insa_h.html"
"",270000000,"",1,"매뉴얼","                                        "
"",280000000,"",2,"인사","                                        "
"",280000100,"",3,"개인정보관리","/general/p_web/menu/emp_master.html"
"",290000000,"",2,"평가","                                        "
"",300000000,"",3,"MBO","                                        "
"",300000100,"",4,"MBO목표수립","/general/p_web/menu/mbo_setup.html"
"",300000200,"",4,"MBO자기평가","/general/p_web/menu/mbo_self_eval.html"
"",300000300,"",4,"MBO 1차목표합의","/general/p_web/menu/mbo_fir_setup.html"
"",300000400,"",4,"MBO 1차평가","/general/p_web/menu/mbo_fir_eval.html"
"",300000500,"",4,"MBO 2차목표합의","/general/p_web/menu/mbo_sec_setup.html"
"",300000600,"",4,"MBO 2차평가","/general/p_web/menu/mbo_sec_eval.html"
"",310000000,"",3,"월드진단","                                        "
"",310000100,"",4,"월드진단(공통역량) 자기평가","/general/p_web/menu/world_comm_self.html"
"",310000200,"",4,"월드진단(공통역량) 1차평가","/general/p_web/menu/world_comm_fir.html"
"",310000300,"",4,"월드진단(리더쉽역량) 선임부하평가","/general/p_web/menu/world_lead_suc.html"
"",310000400,"",4,"월드진단(리더쉽역량) 1차평가","/general/p_web/menu/world_lead_fir.html"
"",310000500,"",4,"월드진단 2차평가","/general/p_web/menu/world_sec.html"
